;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18
15;09:18; 3,73 ;-4,90 ; 5,98 ; 2,45 ; 2,35 ; 1,18 ; 3,33 ; 3,33 ; 2,84 ; 5,88 ; 6,86 ; 6,76 ; 6,27 ; 6,86 ; 2,75 ; 1,27 ; 1,57 ; 2,35 
15;09:24; 3,73 ;-4,90 ; 5,98 ; 2,25 ; 2,25 ; 1,18 ; 3,33 ; 3,04 ; 2,65 ; 5,78 ; 6,76 ; 6,86 ; 6,18 ; 6,86 ; 2,84 ; 0,98 ; 1,47 ; 2,35 
15;09:30; 3,73 ;-5,00 ; 5,78 ; 2,16 ; 2,06 ; 1,08 ; 3,24 ; 3,04 ; 2,75 ; 5,69 ; 6,76 ; 6,76 ; 6,18 ; 6,96 ; 2,75 ; 0,88 ; 1,37 ; 2,25 
15;09:36; 3,63 ;-4,90 ; 5,98 ; 2,06 ; 2,06 ; 0,88 ; 3,33 ; 3,04 ; 2,65 ; 5,69 ; 6,76 ; 6,67 ; 6,08 ; 6,96 ; 2,75 ; 0,78 ; 1,27 ; 2,25 
15;09:42; 3,63 ;-5,00 ; 5,59 ; 1,96 ; 1,86 ; 0,98 ; 3,14 ; 2,94 ; 2,65 ; 5,59 ; 6,67 ; 6,67 ; 5,88 ; 7,06 ; 2,84 ; 1,18 ; 1,08 ; 2,35 
15;09:48; 3,63 ;-5,00 ; 5,49 ; 2,06 ; 1,86 ; 0,98 ; 3,43 ; 2,94 ; 2,55 ; 5,59 ; 6,67 ; 6,57 ; 5,98 ; 6,86 ; 2,65 ; 1,47 ; 0,98 ; 2,25 
15;09:54; 3,63 ;-5,00 ; 5,39 ; 1,76 ; 1,86 ; 0,98 ; 3,04 ; 2,75 ; 2,84 ; 5,59 ; 6,67 ; 6,57 ; 5,98 ; 6,86 ; 2,84 ; 1,08 ; 1,08 ; 2,25 
15;10:00; 3,53 ;-5,00 ; 5,39 ; 1,76 ; 1,67 ; 1,18 ; 3,04 ; 2,45 ; 2,75 ; 5,69 ; 6,76 ; 6,47 ; 5,78 ; 6,96 ; 2,84 ; 0,98 ; 0,88 ; 2,25 
15;10:06; 3,43 ;-4,90 ; 5,20 ; 1,67 ; 1,47 ; 1,18 ; 3,24 ; 2,65 ; 2,55 ; 5,39 ; 6,57 ; 6,47 ; 5,39 ; 6,96 ; 2,84 ; 0,69 ; 0,88 ; 2,06 
15;10:12; 3,43 ;-4,90 ; 5,29 ; 1,57 ; 1,47 ; 0,98 ; 3,33 ; 2,75 ; 2,84 ; 5,39 ; 6,47 ; 6,47 ; 5,29 ; 6,76 ; 2,75 ; 0,69 ; 0,98 ; 2,06 
15;10:18; 3,33 ;-4,90 ; 5,10 ; 1,67 ; 1,37 ; 1,08 ; 3,33 ; 2,65 ; 2,75 ; 5,49 ; 6,47 ; 6,47 ; 5,10 ; 6,76 ; 2,75 ; 0,88 ; 1,08 ; 2,06 
15;10:24; 3,14 ;-4,90 ; 4,90 ; 1,27 ; 1,47 ; 1,08 ; 3,33 ; 2,35 ; 2,25 ; 5,29 ; 6,67 ; 6,27 ; 4,80 ; 8,04 ; 2,16 ; 1,08 ; 0,98 ; 2,06 
15;10:30; 3,04 ;-4,90 ; 5,00 ; 1,37 ; 1,47 ; 0,98 ; 3,14 ; 1,96 ; 2,35 ; 5,39 ; 6,37 ; 6,47 ; 4,61 ; 6,67 ; 2,25 ; 1,08 ; 0,98 ; 1,76 
15;10:36; 3,04 ;-5,00 ; 4,90 ; 1,57 ; 1,57 ; 1,08 ; 2,94 ; 1,96 ; 2,25 ; 5,10 ; 6,27 ; 6,37 ; 4,61 ; 6,57 ; 2,06 ; 1,27 ; 0,98 ; 1,76 
15;10:42; 3,04 ;-4,90 ; 4,51 ; 1,27 ; 1,37 ; 0,98 ; 2,84 ; 1,86 ; 1,96 ; 5,20 ; 6,27 ; 6,27 ; 4,22 ; 6,18 ; 1,96 ; 1,08 ; 0,98 ; 1,67 
15;10:48; 2,94 ;-5,00 ; 4,41 ; 1,76 ; 1,67 ; 0,98 ; 2,94 ; 1,76 ; 1,37 ; 5,00 ; 6,27 ; 6,18 ; 4,41 ; 6,08 ; 2,06 ; 0,98 ; 0,88 ; 1,37 
15;10:54; 2,75 ;-4,90 ; 4,71 ; 1,57 ; 1,76 ; 1,08 ; 3,04 ; 1,76 ; 1,18 ; 5,00 ; 6,27 ; 5,98 ; 4,02 ; 5,88 ; 1,47 ; 1,08 ; 0,98 ; 1,27 
15;11:00; 2,65 ;-4,90 ; 4,22 ; 1,08 ; 1,67 ; 1,08 ; 2,75 ; 1,47 ; 1,57 ; 4,71 ; 6,18 ; 6,08 ; 3,73 ; 5,39 ; 1,08 ; 0,88 ; 1,18 ; 0,78 
15;11:06; 2,65 ;-4,90 ; 4,02 ; 1,37 ; 1,47 ; 1,08 ; 2,65 ; 1,08 ; 2,06 ; 4,80 ; 6,08 ; 5,98 ; 4,12 ; 5,39 ; 0,98 ; 1,08 ; 1,08 ; 0,88 
15;11:12; 2,45 ;-4,90 ; 3,63 ; 1,96 ; 1,37 ; 1,08 ; 2,84 ; 1,47 ; 1,96 ; 4,71 ; 5,98 ; 5,78 ; 3,92 ; 5,39 ; 0,78 ; 0,98 ; 1,18 ; 0,69 
15;11:18; 2,25 ;-5,00 ; 3,14 ; 1,76 ; 1,27 ; 0,98 ; 2,75 ; 1,37 ; 1,86 ; 4,61 ; 6,08 ; 5,78 ; 3,63 ; 5,00 ; 0,78 ; 0,88 ; 1,08 ; 0,49 
15;11:24; 2,16 ; 0,49 ; 3,33 ; 1,67 ; 1,37 ; 0,98 ; 2,65 ; 1,08 ; 2,25 ; 4,51 ; 5,88 ; 5,78 ; 3,53 ; 4,31 ; 0,78 ; 1,18 ; 1,08 ; 0,49 
15;11:30; 2,06 ; 2,35 ; 3,04 ; 1,08 ; 1,67 ; 0,98 ; 2,45 ; 1,08 ; 2,06 ; 4,31 ; 5,78 ; 5,88 ; 3,43 ; 4,41 ; 1,08 ; 1,57 ; 0,88 ; 0,78 
15;11:36; 1,96 ; 3,63 ; 2,94 ; 1,18 ; 1,67 ; 1,08 ; 2,45 ; 0,98 ; 2,06 ; 4,02 ; 5,59 ; 5,69 ; 3,33 ; 4,22 ; 0,88 ; 1,08 ; 0,78 ; 0,78 
15;11:42; 1,76 ; 4,02 ; 2,75 ; 1,37 ; 1,86 ; 1,08 ; 2,35 ; 0,78 ; 1,67 ; 4,12 ; 5,49 ; 5,49 ; 3,43 ; 4,02 ; 0,88 ; 0,69 ; 0,78 ; 0,69 
15;11:48; 1,67 ; 3,73 ; 2,35 ; 1,47 ; 1,27 ; 0,98 ; 2,35 ; 0,88 ; 1,67 ; 4,02 ; 5,49 ; 5,49 ; 3,43 ; 3,92 ; 1,18 ; 0,88 ; 0,88 ; 0,88 
15;11:54; 1,67 ; 3,43 ; 2,25 ; 1,57 ; 1,57 ; 1,08 ; 2,35 ; 1,18 ; 1,86 ; 4,02 ; 5,59 ; 5,49 ; 3,33 ; 3,53 ; 0,88 ; 1,08 ; 1,18 ; 0,88 
15;12:00; 1,37 ; 3,24 ; 1,96 ; 1,76 ; 1,47 ; 1,08 ; 2,45 ; 1,27 ; 1,18 ; 3,82 ; 5,59 ; 5,29 ; 3,53 ; 3,14 ; 0,88 ; 0,98 ; 1,37 ; 0,98 
15;12:06; 1,57 ; 2,94 ; 1,86 ; 1,86 ; 1,47 ; 1,08 ; 2,25 ; 0,88 ; 0,78 ; 3,63 ; 5,59 ; 5,29 ; 3,43 ; 3,43 ; 1,08 ; 0,88 ; 1,37 ; 0,98 
15;12:12; 1,47 ; 2,84 ; 1,76 ; 1,76 ; 1,47 ; 1,18 ; 2,16 ; 1,18 ; 1,18 ; 3,63 ; 5,59 ; 5,39 ; 3,24 ; 3,33 ; 1,08 ; 0,88 ; 1,18 ; 0,78 
15;12:18; 1,57 ; 2,65 ; 1,76 ; 1,67 ; 1,47 ; 0,98 ; 1,96 ; 0,69 ; 0,78 ; 3,63 ; 5,59 ; 5,20 ; 3,04 ; 2,94 ; 1,08 ; 0,88 ; 1,08 ; 0,49 
15;12:24; 1,57 ; 2,65 ; 1,37 ; 1,37 ; 1,47 ; 1,08 ; 1,96 ; 0,98 ; 0,78 ; 3,43 ; 5,49 ; 5,10 ; 2,94 ; 2,94 ; 0,98 ; 1,18 ; 0,88 ; 0,78 
15;12:30; 1,57 ; 2,55 ; 1,47 ; 1,27 ; 1,67 ; 0,88 ; 2,16 ; 0,98 ; 0,59 ; 3,43 ; 5,20 ; 5,20 ; 2,84 ; 2,25 ; 0,98 ; 1,27 ; 0,78 ; 0,59 
15;12:36; 1,57 ; 2,45 ; 1,37 ; 1,08 ; 1,76 ; 0,98 ; 2,06 ; 1,08 ; 0,59 ; 3,04 ; 5,00 ; 5,29 ; 2,75 ; 2,06 ; 0,98 ; 1,37 ; 0,78 ; 0,69 
15;12:42; 1,37 ; 2,25 ; 1,47 ; 1,08 ; 1,57 ; 0,98 ; 1,76 ; 1,08 ; 1,18 ; 2,94 ; 5,20 ; 5,10 ; 2,94 ; 2,45 ; 0,98 ; 1,08 ; 0,78 ; 0,78 
15;12:48; 1,47 ; 2,25 ; 1,57 ; 1,27 ; 1,27 ; 1,08 ; 1,76 ; 1,08 ; 1,27 ; 3,14 ; 5,00 ; 4,71 ; 2,75 ; 2,16 ; 0,88 ; 1,18 ; 0,88 ; 0,88 
15;12:54; 1,57 ; 2,25 ; 1,67 ; 1,76 ; 1,67 ; 1,18 ; 1,67 ; 0,78 ; 1,37 ; 2,84 ; 4,71 ; 4,90 ; 2,65 ; 2,16 ; 1,08 ; 0,69 ; 0,98 ; 0,88 
15;13:00; 1,67 ; 2,55 ; 1,76 ; 2,06 ; 1,47 ; 1,08 ; 1,37 ; 0,78 ; 1,27 ; 2,84 ; 4,51 ; 4,90 ; 2,75 ; 2,06 ; 1,08 ; 0,69 ; 1,27 ; 1,08 
15;13:06; 1,57 ; 2,16 ; 1,96 ; 1,96 ; 1,57 ; 1,08 ; 1,27 ; 1,08 ; 1,18 ; 2,75 ; 4,41 ; 4,80 ; 2,65 ; 1,96 ; 0,98 ; 0,78 ; 1,27 ; 1,18 
15;13:12; 1,57 ; 2,45 ; 1,76 ; 1,86 ; 1,67 ; 1,08 ; 1,27 ; 1,47 ; 0,78 ; 2,75 ; 4,12 ; 4,61 ; 2,65 ; 1,96 ; 0,88 ; 0,78 ; 4,51 ; 0,88 
15;13:18; 1,57 ; 2,35 ; 1,76 ; 1,47 ; 1,67 ; 1,08 ; 0,88 ; 1,37 ; 0,78 ; 2,45 ; 4,41 ; 4,61 ; 2,25 ; 1,96 ; 0,88 ; 0,98 ; 0,98 ; 0,78 
15;13:24; 1,57 ; 2,25 ; 1,67 ; 1,37 ; 1,57 ; 0,88 ; 0,98 ; 0,98 ; 0,59 ; 2,35 ; 3,92 ; 4,71 ; 2,35 ; 2,06 ; 1,08 ; 0,88 ; 0,49 ; 0,78 
15;13:30; 1,47 ; 2,65 ; 1,47 ; 1,18 ; 1,37 ; 1,08 ; 1,18 ; 1,08 ; 0,69 ; 2,55 ; 3,43 ; 4,71 ; 2,65 ; 2,16 ; 0,98 ; 0,88 ; 0,59 ; 0,78 
15;13:36; 1,37 ; 2,35 ; 1,57 ; 1,27 ; 1,57 ; 1,08 ; 0,69 ; 0,69 ; 1,08 ; 2,35 ; 3,63 ; 4,71 ; 2,45 ; 2,25 ; 0,98 ; 1,08 ; 0,78 ; 0,78 
15;13:42; 1,67 ; 2,84 ; 1,57 ; 1,27 ; 1,67 ; 1,08 ; 1,18 ; 0,98 ; 1,08 ; 2,25 ; 3,92 ; 4,80 ; 2,06 ; 1,96 ; 1,18 ; 1,08 ; 0,69 ; 0,88 
15;13:48; 1,76 ; 2,45 ; 1,57 ; 1,37 ; 1,57 ; 0,98 ; 0,88 ; 0,78 ; 1,18 ; 1,86 ; 3,53 ; 4,71 ; 1,96 ; 1,86 ; 0,88 ; 1,27 ; 0,69 ; 0,78 
15;13:54; 1,47 ; 2,55 ; 1,47 ; 1,67 ; 1,57 ; 1,08 ; 0,69 ; 1,18 ; 1,57 ; 1,86 ; 3,63 ; 4,80 ; 2,06 ; 1,47 ; 0,98 ; 1,18 ; 5,88 ; 1,08 
15;14:00; 1,37 ; 2,35 ; 1,86 ; 2,06 ; 1,47 ; 1,08 ; 1,08 ; 1,37 ; 1,27 ; 1,96 ; 3,53 ; 4,90 ; 1,86 ; 1,47 ; 1,27 ; 1,27 ; 0,69 ; 0,98 
15;14:06; 1,47 ; 2,65 ; 2,16 ; 1,96 ; 1,37 ; 1,18 ; 1,47 ; 1,47 ; 1,27 ; 1,76 ; 3,73 ; 4,90 ; 1,76 ; 1,57 ; 1,08 ; 0,98 ; 0,69 ; 1,18 
15;14:12; 1,57 ; 2,35 ; 1,86 ; 1,76 ; 1,67 ; 0,98 ; 1,18 ; 0,78 ; 0,88 ; 1,57 ; 3,63 ; 4,80 ; 1,57 ; 1,18 ; 1,37 ; 1,08 ; 0,59 ; 0,98 
15;14:18; 1,67 ; 2,55 ; 1,86 ; 1,47 ; 1,57 ; 0,98 ; 1,27 ; 0,98 ; 0,88 ; 1,67 ; 4,02 ; 4,90 ; 1,37 ; 1,18 ; 1,18 ; 0,88 ; 0,78 ; 0,78 
15;14:24; 1,57 ; 2,45 ; 2,45 ; 1,08 ; 1,37 ; 1,08 ; 0,69 ; 0,59 ; 0,88 ; 1,37 ; 3,43 ; 5,10 ; 1,47 ; 1,18 ; 0,98 ; 0,78 ; 0,59 ; 0,49 
15;14:30; 1,47 ; 2,55 ; 2,25 ; 1,18 ; 1,47 ; 1,08 ; 1,08 ; 0,88 ; 1,08 ; 1,18 ; 3,53 ; 5,00 ; 1,27 ; 1,08 ; 0,88 ; 0,88 ; 0,78 ; 0,49 
15;14:36; 1,57 ; 2,25 ; 2,55 ; 1,47 ; 1,57 ; 0,98 ; 0,98 ; 1,08 ; 0,98 ; 1,57 ; 3,43 ; 4,90 ; 1,27 ; 0,88 ; 1,08 ; 0,88 ; 0,69 ; 0,49 
15;14:42; 1,47 ; 2,35 ; 2,84 ; 1,67 ; 1,57 ; 1,18 ; 1,08 ; 1,27 ; 0,88 ; 1,37 ; 3,82 ; 4,71 ; 1,47 ; 0,88 ; 1,08 ; 0,98 ; 0,69 ; 0,59 
15;14:48; 1,67 ; 2,45 ; 2,35 ; 1,96 ; 1,76 ; 1,08 ; 0,98 ; 1,08 ; 1,18 ; 1,27 ; 3,43 ; 4,71 ; 1,47 ; 0,88 ; 1,08 ; 0,98 ; 0,78 ; 0,69 
15;14:54; 1,67 ; 2,45 ; 2,35 ; 2,16 ; 1,27 ; 1,08 ; 1,08 ; 1,18 ; 1,37 ; 1,27 ; 3,43 ; 5,00 ; 1,37 ; 0,88 ; 1,08 ; 1,08 ; 0,78 ; 0,69 
15;15:00; 1,47 ; 2,45 ; 2,55 ; 1,67 ; 1,27 ; 1,08 ; 1,27 ; 1,27 ; 1,18 ; 1,27 ; 3,53 ; 5,00 ; 1,67 ; 0,88 ; 1,08 ; 1,27 ; 0,88 ; 0,78 
15;15:06; 1,67 ; 2,45 ; 2,75 ;-4,90 ; 1,27 ; 1,18 ; 1,18 ; 1,08 ; 1,27 ; 1,08 ; 3,53 ; 5,10 ; 1,67 ; 0,88 ; 0,88 ; 1,27 ; 0,88 ; 1,08 
15;15:12; 1,47 ; 2,75 ; 2,55 ; 0,69 ; 1,67 ; 0,98 ; 0,88 ; 0,98 ; 1,37 ; 1,08 ; 3,82 ; 4,80 ; 1,57 ; 0,88 ; 1,18 ; 1,18 ; 0,98 ; 1,27 
15;15:18; 1,57 ; 2,65 ; 2,65 ; 1,08 ; 1,76 ; 1,08 ; 1,08 ; 0,98 ; 0,88 ; 1,08 ; 3,82 ; 4,80 ; 2,06 ; 1,18 ; 0,98 ; 1,08 ; 0,98 ; 1,08 
15;15:24; 1,67 ; 2,55 ; 2,75 ; 1,27 ; 1,67 ; 0,88 ; 0,78 ; 0,88 ; 0,78 ; 0,98 ; 3,43 ; 4,80 ; 2,25 ; 1,08 ; 0,98 ; 1,08 ; 1,18 ; 0,98 
15;15:30; 1,57 ; 2,55 ; 2,55 ; 1,67 ; 1,47 ; 1,08 ; 0,88 ; 1,08 ; 0,49 ; 1,37 ; 3,92 ; 4,90 ; 2,35 ; 1,18 ; 1,08 ; 0,98 ; 1,27 ; 0,78 
15;15:36; 1,67 ; 2,75 ; 2,45 ; 1,86 ; 1,67 ; 1,18 ; 0,78 ; 0,88 ; 0,98 ; 1,08 ; 4,22 ; 4,80 ; 2,65 ; 1,08 ; 1,08 ; 1,08 ; 1,67 ; 0,49 
15;15:42; 1,57 ; 2,94 ; 2,16 ; 1,96 ; 1,47 ; 0,98 ; 1,47 ; 1,27 ; 1,47 ; 1,18 ; 3,82 ; 4,90 ; 2,94 ; 1,18 ; 1,08 ; 0,98 ; 1,67 ; 0,69 
15;15:48; 1,47 ; 2,75 ; 2,45 ; 1,76 ; 1,57 ; 1,08 ; 0,98 ; 1,18 ; 1,67 ; 1,08 ; 3,82 ; 4,90 ; 2,84 ; 0,88 ; 1,08 ; 1,08 ; 1,57 ; 0,59 
15;15:54; 1,57 ;-4,90 ; 2,65 ; 1,37 ; 1,67 ; 1,18 ; 0,78 ; 0,88 ; 1,67 ; 1,18 ; 3,82 ; 5,20 ; 3,14 ; 1,27 ; 1,08 ; 0,88 ; 1,47 ; 0,69 
15;16:00; 1,47 ;-4,90 ; 2,35 ; 1,18 ; 1,47 ; 1,08 ; 1,08 ; 1,08 ; 1,47 ; 1,08 ; 4,31 ; 5,10 ; 3,04 ; 1,18 ; 0,98 ; 0,88 ; 1,27 ; 0,88 
15;16:06; 1,47 ;-4,90 ; 2,25 ; 1,47 ; 1,37 ; 1,08 ; 0,98 ; 1,27 ; 0,88 ; 1,08 ; 4,22 ; 5,20 ; 3,04 ; 0,88 ; 1,08 ; 1,08 ; 1,18 ; 1,18 
15;16:12; 1,57 ;-5,00 ; 2,45 ; 1,47 ; 1,57 ; 1,08 ; 1,27 ; 0,98 ; 1,18 ; 1,08 ; 4,41 ; 4,90 ; 2,84 ; 0,88 ; 1,08 ; 1,18 ; 1,18 ; 1,18 
15;16:18; 1,67 ;-4,90 ; 2,35 ; 1,86 ; 1,76 ; 1,18 ; 1,18 ; 1,47 ; 0,78 ; 1,18 ; 4,31 ; 4,90 ; 2,84 ; 0,88 ; 1,18 ; 1,08 ; 0,88 ; 1,08 
15;16:24; 1,57 ;-5,00 ; 2,55 ; 1,67 ; 1,57 ; 1,18 ; 0,98 ; 0,59 ; 0,98 ; 1,18 ; 4,41 ; 4,61 ; 2,84 ; 1,18 ; 1,08 ; 1,08 ; 0,88 ; 0,88 
15;16:30; 1,57 ;-5,00 ; 2,35 ; 1,47 ; 1,57 ; 0,98 ; 0,98 ; 0,59 ; 0,98 ; 1,27 ; 4,12 ; 4,51 ; 2,84 ; 0,98 ; 0,88 ; 0,88 ; 0,69 ; 0,78 
15;16:36; 1,57 ; 0,88 ; 2,45 ; 1,47 ; 1,47 ; 0,98 ; 1,47 ; 0,88 ; 0,49 ; 1,37 ; 4,22 ; 4,41 ; 3,04 ; 0,98 ; 1,18 ; 1,08 ; 0,69 ; 0,69 
15;16:42; 1,57 ; 2,16 ; 2,45 ; 1,47 ; 1,47 ; 1,08 ; 0,78 ; 1,47 ; 0,69 ; 1,27 ; 4,61 ; 4,41 ; 3,24 ; 1,08 ; 1,18 ; 1,08 ; 0,69 ; 0,59 
15;16:48; 1,47 ; 2,65 ; 2,45 ; 1,57 ; 1,57 ; 1,08 ; 0,88 ; 1,47 ; 1,27 ; 1,27 ; 4,41 ; 4,31 ; 2,84 ; 1,08 ; 1,08 ; 1,08 ; 0,88 ; 0,69 
15;16:54; 1,57 ; 1,08 ; 2,35 ; 1,67 ; 1,76 ; 1,08 ; 0,88 ; 0,78 ; 1,27 ; 1,47 ; 4,61 ; 4,41 ; 3,14 ; 0,98 ; 0,98 ; 1,08 ; 0,88 ; 0,98 
15;17:00; 1,76 ; 1,96 ; 2,35 ; 1,67 ; 1,47 ; 1,18 ; 1,27 ; 0,98 ; 1,27 ; 1,47 ; 4,51 ; 4,41 ; 2,84 ; 0,98 ; 1,08 ; 1,27 ; 0,88 ; 1,08 
15;17:06; 1,57 ; 2,45 ; 2,65 ; 1,57 ; 1,47 ; 0,98 ; 1,18 ; 1,08 ; 1,08 ; 1,37 ; 4,61 ; 4,31 ; 2,65 ; 0,98 ; 1,18 ; 1,18 ; 0,88 ; 0,88 
15;17:12; 1,47 ; 2,75 ; 2,55 ; 1,37 ; 1,47 ; 1,08 ; 1,18 ; 1,18 ; 1,08 ; 1,76 ; 4,71 ; 4,02 ; 2,75 ; 0,98 ; 1,08 ; 1,37 ; 0,78 ; 1,08 
15;17:18; 1,47 ; 3,04 ; 2,45 ; 1,37 ; 1,37 ; 1,08 ; 0,98 ; 0,88 ; 1,18 ; 1,86 ; 4,71 ; 4,22 ; 2,65 ; 0,98 ; 1,08 ; 1,08 ; 0,88 ; 0,88 
15;17:24; 1,67 ; 3,14 ; 2,55 ; 1,67 ; 1,37 ; 1,08 ; 1,27 ; 0,98 ; 1,27 ; 1,57 ; 4,90 ; 4,02 ; 2,45 ; 0,88 ; 1,08 ; 1,08 ; 0,98 ; 0,78 
15;17:30; 1,67 ; 3,14 ; 2,65 ; 1,57 ; 1,67 ; 0,98 ; 1,27 ; 0,98 ; 1,27 ; 1,76 ; 4,90 ; 4,12 ; 2,35 ; 0,98 ; 1,08 ; 0,98 ; 0,98 ; 0,59 
15;17:36; 1,57 ; 3,43 ; 2,45 ; 1,76 ; 1,57 ; 1,08 ; 1,37 ; 1,18 ; 1,27 ; 2,25 ; 4,71 ; 4,12 ; 2,06 ; 0,98 ; 1,18 ; 0,88 ; 0,88 ; 0,49 
15;17:42; 1,57 ; 3,14 ; 2,65 ; 1,47 ; 1,57 ; 1,08 ; 1,18 ; 1,27 ; 0,88 ; 2,25 ; 4,90 ; 4,22 ; 1,76 ; 0,98 ; 1,08 ; 0,98 ; 1,08 ; 0,59 
15;17:48; 1,57 ; 3,43 ; 2,65 ; 1,57 ; 1,57 ; 1,18 ; 1,27 ; 1,08 ; 0,88 ; 2,16 ; 4,90 ; 4,51 ; 1,67 ; 0,98 ; 0,98 ; 1,08 ; 0,88 ; 0,88 
15;17:54; 1,57 ; 3,14 ; 2,75 ; 1,27 ; 1,76 ; 1,08 ; 0,98 ; 0,98 ; 1,27 ; 2,16 ; 5,20 ; 4,31 ; 1,47 ; 1,18 ; 1,18 ; 1,08 ; 0,88 ; 0,88 
15;18:00; 1,57 ; 2,84 ; 2,94 ; 1,47 ; 1,47 ; 1,08 ; 0,98 ; 0,88 ; 1,27 ; 2,65 ; 5,49 ; 4,12 ; 1,67 ; 1,08 ; 1,08 ; 1,08 ; 0,88 ; 1,08 
15;18:06; 1,47 ; 2,94 ; 2,94 ; 1,57 ; 1,57 ; 1,08 ; 1,08 ; 1,08 ; 0,78 ; 2,55 ; 5,20 ; 4,22 ; 1,67 ; 0,98 ; 1,08 ; 1,08 ; 0,69 ; 1,18 
15;18:12; 1,57 ; 2,84 ; 2,65 ; 1,57 ; 1,67 ; 1,18 ; 0,98 ; 0,88 ; 0,88 ; 2,75 ; 5,29 ; 4,41 ; 1,76 ; 1,27 ; 0,88 ; 0,98 ; 0,78 ; 0,59 
15;18:18; 1,67 ; 3,04 ; 2,84 ; 1,67 ; 1,47 ; 1,18 ; 1,67 ; 0,88 ; 0,98 ; 2,55 ; 5,59 ; 4,22 ; 1,67 ; 1,18 ; 1,18 ; 1,08 ; 0,78 ; 0,69 
15;18:24; 1,67 ; 2,84 ; 3,04 ; 1,76 ; 1,57 ; 0,98 ; 1,37 ; 1,27 ; 1,18 ; 2,65 ; 5,29 ; 4,61 ; 1,67 ; 1,27 ; 0,98 ; 1,08 ; 0,78 ; 0,69 
15;18:30; 1,57 ; 2,84 ; 3,04 ; 1,47 ; 1,67 ; 1,18 ; 1,37 ; 1,47 ; 1,47 ; 2,94 ; 5,29 ; 4,41 ; 2,25 ; 1,27 ; 1,08 ; 1,37 ; 0,98 ; 0,88 
15;18:36; 1,47 ; 2,84 ; 2,65 ; 1,37 ; 1,47 ; 1,08 ; 0,98 ; 1,27 ; 1,08 ; 3,33 ; 5,49 ; 4,71 ; 1,96 ; 1,18 ; 0,98 ; 1,18 ; 1,08 ; 1,08 
15;18:42; 1,57 ; 2,75 ; 2,75 ; 1,57 ; 1,76 ; 1,08 ; 0,98 ; 0,78 ; 1,18 ; 3,33 ; 5,69 ; 4,71 ; 1,96 ; 1,27 ; 1,08 ; 1,18 ; 0,98 ; 1,18 
15;18:48; 1,57 ; 2,75 ; 3,04 ; 1,67 ; 1,27 ; 1,08 ; 1,18 ; 1,08 ; 0,88 ; 3,33 ; 5,59 ; 4,71 ; 1,86 ; 1,18 ; 1,27 ; 1,08 ; 1,08 ; 0,98 
15;18:54; 1,57 ; 2,75 ; 3,24 ; 1,37 ; 1,47 ; 1,18 ; 1,18 ; 0,78 ; 1,08 ; 3,53 ; 5,88 ; 4,80 ; 2,45 ; 1,47 ; 1,08 ; 1,18 ; 0,88 ; 0,69 
15;19:00; 1,57 ; 2,84 ; 3,14 ; 1,67 ; 1,37 ; 0,98 ; 0,78 ; 0,98 ; 0,78 ; 3,63 ; 5,78 ; 5,10 ; 2,55 ; 1,27 ; 1,18 ; 0,88 ; 0,98 ; 0,69 
15;19:06; 1,57 ; 2,94 ; 3,24 ; 1,57 ; 1,67 ; 1,08 ; 1,18 ; 0,98 ; 1,08 ; 3,63 ; 5,69 ; 4,71 ; 2,55 ; 1,08 ; 1,08 ; 0,88 ; 0,88 ; 0,59 
15;19:12; 1,57 ; 2,84 ; 3,04 ; 1,57 ; 1,67 ; 0,98 ; 1,27 ; 1,27 ; 1,37 ; 3,73 ; 5,78 ; 4,71 ; 3,04 ; 1,27 ; 1,18 ; 0,88 ; 0,98 ; 0,69 
15;19:18; 1,47 ; 2,84 ; 2,94 ; 1,67 ; 1,47 ; 0,98 ; 1,08 ; 1,18 ; 1,27 ; 3,73 ; 5,78 ; 5,00 ; 2,94 ; 1,18 ; 1,27 ; 0,88 ; 0,98 ; 0,98 
15;19:24; 1,47 ; 2,75 ; 2,94 ; 1,57 ; 1,37 ; 0,98 ; 1,08 ; 1,18 ; 0,88 ; 3,63 ; 5,78 ; 4,80 ; 3,33 ; 1,37 ; 0,88 ; 1,18 ; 0,88 ; 0,98 
15;19:30; 1,57 ; 2,65 ; 3,24 ; 1,57 ; 1,57 ; 1,08 ; 1,18 ; 1,18 ; 1,27 ; 3,92 ; 5,78 ; 5,10 ; 3,53 ; 1,08 ; 0,98 ; 1,18 ; 1,08 ; 0,88 
15;19:36; 1,86 ; 2,94 ; 3,04 ; 1,37 ; 1,76 ; 1,08 ; 1,18 ; 0,98 ; 1,18 ; 3,82 ; 5,78 ; 5,10 ; 3,63 ; 1,18 ; 1,27 ; 1,18 ; 0,88 ; 0,78 
15;19:42; 1,57 ; 2,84 ; 3,33 ; 1,67 ; 1,67 ; 1,08 ; 1,08 ; 0,88 ; 0,78 ; 3,92 ; 5,98 ; 5,00 ; 4,02 ; 1,18 ; 1,18 ; 1,27 ; 0,98 ; 0,69 
15;19:48; 1,37 ; 2,75 ; 3,14 ; 1,67 ; 1,57 ; 1,08 ; 1,18 ; 1,18 ; 0,88 ; 3,92 ; 5,98 ; 5,10 ; 3,82 ; 1,18 ; 0,98 ; 1,08 ; 1,08 ; 0,88 
